Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,Library Name,BioSampleModel,geo_loc_name,lat_lon,HOST,host_sex,env_broad_scale,env_local_scale,env_medium,Host_Age,host_subject_id,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),project_name,host_taxid,scientific_name,samp_mat_process,Host_Diet,INSDC_center_name,INSDC_status,Sample_name,Submitter_Id,external_id,INSDC_last_update,host_body_product,isolation_source,host_tissue_sampled,isolate,host_life_stage,host_body_site,broad-scale_environmental_context,environmental_medium,local_environmental_context,Sequencing_method,ENA_first_public,host_body_habitat,host_common_name,environment_(biome),environment_(feature),environment_(material),host-associated_environmental_package,INSDC_first_public,investigation_type,organism,host_phenotype,source_material_id,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,subspecific_genetic_lineage,env_biome,env_feature,env_material,perturbation,Description,samp_store_dur,samp_store_temp,samp_vol_we_dna_ext,sample_title,seq_methods,Negative_control_1,Negative_control_2,positive_control,steer_id,replicate,samp_collect_device,experiment,JMF_sample_ID,User_sample_ID,Time_point_h,treatment,SAMPLING_TIME,Depth,Environment_Feature,Environment_material,altitude,chem_administration,samp_size,strain,temp,Cow,MiCowTrTiSeq,TimePostFeeding,treat,rel_to_oxygen,elev,Host_disease,gravidity,host_blood_press_diast,host_blood_press_syst,host_body_temp,host_color,host_dry_mass,host_family_relationship,host_genotype,host_growth_cond,host_height,host_infra_specific_name,host_infra_specific_rank,host_last_meal,host_length,host_shape,host_substrate,host_tot_mass,misc_param,organism_count,oxy_stat_samp,samp_salinity,samp_store_loc,Cultivar,Ecotype,common_name,nucleic_acid_extraction,ENA_last_update,INSDC_center_alias,age,BREED,collected_by
ERR12543560,WGS,302,9606427626,PRJEB64249,SAMEA114093806,3154764281,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917901,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093806,ERP149388,2025-02-25T08:09:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0447_021_S21,PN0447_021_S21,SAMEA114093806,2023-07-17T18:36:08Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543561,WGS,302,10573185496,PRJEB64249,SAMEA114093807,3376160745,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917902,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093807,ERP149388,2025-02-13T17:28:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0447_022_S22,PN0447_022_S22,SAMEA114093807,2023-07-17T18:36:08Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543562,WGS,302,9801377988,PRJEB64249,SAMEA114093808,3198912459,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917903,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093808,ERP149388,2025-02-13T17:20:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0447_023_S23,PN0447_023_S23,SAMEA114093808,2023-07-17T18:36:08Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543563,WGS,302,9637368130,PRJEB64249,SAMEA114093809,3096563088,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917904,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093809,ERP149388,2025-02-25T08:15:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0447_024_S24,PN0447_024_S24,SAMEA114093809,2023-07-17T18:36:08Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543564,WGS,302,9940015014,PRJEB64249,SAMEA114093810,3263982284,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917905,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093810,ERP149388,2025-02-13T17:22:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0447_025_S25,PN0447_025_S25,SAMEA114093810,2023-07-17T18:36:08Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543565,WGS,302,11722889832,PRJEB64249,SAMEA114093811,3852514444,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917906,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093811,ERP149388,2025-02-13T17:29:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0447_026_S26,PN0447_026_S26,SAMEA114093811,2023-07-17T18:36:08Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543566,WGS,302,9156871936,PRJEB64249,SAMEA114093812,2942865829,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917907,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093812,ERP149388,2025-02-13T17:11:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0447_027_S27,PN0447_027_S27,SAMEA114093812,2023-07-17T18:36:08Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543567,WGS,302,11498339846,PRJEB64249,SAMEA114093813,3747909355,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917908,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093813,ERP149388,2025-02-13T17:21:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0447_028_S28,PN0447_028_S28,SAMEA114093813,2023-07-17T18:36:08Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR12543570,WGS,302,10545771748,PRJEB64249,SAMEA114093816,3583885361,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX11917911,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093816,ERP149388,2025-02-13T17:09:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0447_031_S31,PN0447_031_S31,SAMEA114093816,2023-07-17T18:36:08Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR13965068,WGS,302,9081857854,PRJEB64249,SAMEA114093786,2988848553,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX13366161,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093786,ERP149388,2025-02-13T06:05:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0447_001_S1,PN0447_001_S1,SAMEA114093786,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR13965069,WGS,302,7919370462,PRJEB64249,SAMEA114093787,2565355731,QUEEN'S UNIVERSITY BELFAST,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX13366162,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093787,ERP149388,2025-02-22T20:31:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0447_002_S2,PN0447_002_S2,SAMEA114093787,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR13965070,WGS,302,8704168198,PRJEB64249,SAMEA114093798,2812606754,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX13366163,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093798,ERP149388,2025-02-13T06:07:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0447_013_S13,PN0447_013_S13,SAMEA114093798,2023-07-17T18:36:08Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR13965071,WGS,302,9017036272,PRJEB64249,SAMEA114093789,2931709119,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX13366164,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093789,ERP149388,2025-02-13T16:49:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0447_004_S4,PN0447_004_S4,SAMEA114093789,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR13965072,WGS,302,8654708450,PRJEB64249,SAMEA114093790,2840387095,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX13366165,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093790,ERP149388,2025-02-13T06:03:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0447_005_S5,PN0447_005_S5,SAMEA114093790,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR13965074,WGS,302,8248392818,PRJEB64249,SAMEA114093792,2729157108,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX13366167,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093792,ERP149388,2025-02-13T06:09:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0447_007_S7,PN0447_007_S7,SAMEA114093792,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR13965075,WGS,302,8179020096,PRJEB64249,SAMEA114093793,2700438626,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX13366168,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093793,ERP149388,2025-02-13T16:49:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0447_008_S8,PN0447_008_S8,SAMEA114093793,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR13965076,WGS,302,9977963730,PRJEB64249,SAMEA114093794,3348176914,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX13366169,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093794,ERP149388,2025-02-13T06:06:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0447_009_S9,PN0447_009_S9,SAMEA114093794,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR13965078,WGS,302,8625307542,PRJEB64249,SAMEA114093796,2845481791,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX13366171,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093796,ERP149388,2025-02-13T06:08:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0447_011_S11,PN0447_011_S11,SAMEA114093796,2023-07-17T18:36:07Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR13965079,WGS,302,8356039510,PRJEB64249,SAMEA114093797,2787373618,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX13366172,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093797,ERP149388,2025-02-13T06:05:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0447_012_S12,PN0447_012_S12,SAMEA114093797,2023-07-17T18:36:08Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR13965080,WGS,302,8606074672,PRJEB64249,SAMEA114093798,2879175505,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX13366173,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093798,ERP149388,2025-02-13T06:10:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0447_013_S13,PN0447_013_S13,SAMEA114093798,2023-07-17T18:36:08Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR13965081,WGS,302,8356366274,PRJEB64249,SAMEA114093799,2765342074,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX13366174,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093799,ERP149388,2025-02-13T06:05:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0447_014_S14,PN0447_014_S14,SAMEA114093799,2023-07-17T18:36:08Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR13965082,WGS,302,6106999908,PRJEB64249,SAMEA114093800,2033306796,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX13366175,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093800,ERP149388,2025-02-13T06:02:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0447_015_S15,PN0447_015_S15,SAMEA114093800,2023-07-17T18:36:08Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR13965084,WGS,302,10133511548,PRJEB64249,SAMEA114093802,3293277240,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX13366177,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093802,ERP149388,2025-02-22T16:58:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0447_017_S17,PN0447_017_S17,SAMEA114093802,2023-07-17T18:36:08Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR13965085,WGS,302,9233751472,PRJEB64249,SAMEA114093803,2978541826,QUEEN'S UNIVERSITY BELFAST,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX13366178,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2025-01-21T00:00:00Z,SAMEA114093803,ERP149388,2025-02-13T06:07:00Z,1,2021,United Kingdom,Europe,BacteriaandArchaea,,,,,,,,,,,2025-01-20,2025-01-20,United Kingdom,54.60787,-5.92644,Protein project,,bovine gut metagenome,,,QUEEN'S UNIVERSITY BELFAST,public,PN0447_018_S18,PN0447_018_S18,SAMEA114093803,2023-07-17T18:36:08Z,,,,,,,experimental_farm,ruminal_fluid,UBERON_0000475,,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,Extraction kit reagents,Library prep_reagents,zymobiomics_mc_stan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
